log_id,hole_id,depth_from,depth_to,rock_code,description,created_at
12392,HS553C,104.6,105.0,3,LICL,2025-10-31 15:06:18.625473
12393,HS553C,105.0,105.7,5,CL,2025-10-31 15:06:18.625490
12394,HS553C,105.7,106.7,3,LICL,2025-10-31 15:06:18.625506
12395,HS553C,106.7,107.5,5,CL,2025-10-31 15:06:18.625523
12396,HS553C,107.5,108.8,2,CLLI,2025-10-31 15:06:18.625539
12397,HS553C,108.8,109.2,5,CL,2025-10-31 15:06:18.625555
12398,HS553C,109.2,109.6,3,LICL,2025-10-31 15:06:18.625572
12399,HS553C,109.6,109.9,5,CL,2025-10-31 15:06:18.625589
12400,HS553C,109.9,110.6,5,CL,2025-10-31 15:06:18.625606
12401,HS553C,110.6,110.8,5,CL,2025-10-31 15:06:18.625622
12402,HS553C,110.8,111.0,5,CL,2025-10-31 15:06:18.625639
12403,HS553C,111.0,111.4,2,CLLI,2025-10-31 15:06:18.625655
12404,HS553C,111.4,111.5,5,CL,2025-10-31 15:06:18.625671
12405,HS553C,111.5,111.7,2,CLLI,2025-10-31 15:06:18.625688
12406,HS553C,111.7,111.8,5,CL,2025-10-31 15:06:18.625705
12407,HS553C,111.8,112.0,2,CLLI,2025-10-31 15:06:18.625722
12408,HS553C,112.0,112.1,5,CL,2025-10-31 15:06:18.625738
12409,HS553C,112.1,112.2,3,LICL,2025-10-31 15:06:18.625754
12410,HS553C,112.2,112.4,5,CL,2025-10-31 15:06:18.625771
12411,HS553C,112.4,112.6,3,LICL,2025-10-31 15:06:18.625787
12412,HS553C,112.6,112.8,5,CL,2025-10-31 15:06:18.625804
12413,HS553C,112.8,113.0,3,LICL,2025-10-31 15:06:18.625820
12414,HS553C,113.0,113.1,4,CBCL,2025-10-31 15:06:18.625836
12415,HS553C,113.1,115.3,5,CL,2025-10-31 15:06:18.625853
12416,HS553C,115.3,115.5,3,LICL,2025-10-31 15:06:18.625870
12417,HS553C,115.5,115.7,5,CL,2025-10-31 15:06:18.625886
12418,HS553C,115.7,115.9,3,LICL,2025-10-31 15:06:18.625903
12419,HS553C,115.9,116.2,5,CL,2025-10-31 15:06:18.625919
12420,HS553C,116.2,116.4,3,LICL,2025-10-31 15:06:18.625936
12421,HS553C,116.4,116.7,3,LICL,2025-10-31 15:06:18.625952
12422,HS553C,116.7,117.3,5,CL,2025-10-31 15:06:18.625968
12423,HS553C,117.3,118.9,85,SICL,2025-10-31 15:06:18.625985
12424,HS553C,118.9,122.1,5,CL,2025-10-31 15:06:18.626001
12425,HS553C,122.1,124.3,85,SICL,2025-10-31 15:06:18.626018
12426,HS553C,124.3,125.4,5,CL,2025-10-31 15:06:18.626035
12427,HS553C,125.4,125.7,85,SICL,2025-10-31 15:06:18.626053
12428,HS553C,125.7,128.15,85,SICL,2025-10-31 15:06:18.626069
12429,HS553C,128.15,129.65,5,CL,2025-10-31 15:06:18.626086
12430,HS553C,129.65,131.7,85,SICL,2025-10-31 15:06:18.626102
12431,HS553C,131.7,133.75,5,CL,2025-10-31 15:06:18.626119
12432,HS553C,133.75,136.5,85,SICL,2025-10-31 15:06:18.626135
12433,HS553C,136.5,137.3,5,CL,2025-10-31 15:06:18.626152
12434,HS553C,137.3,142.4,85,SICL,2025-10-31 15:06:18.626169
12435,HS553C,142.4,143.2,5,CL,2025-10-31 15:06:18.626185
12436,HS553C,143.2,144.9,85,SICL,2025-10-31 15:06:18.626202
12437,HS553C,144.9,145.1,81,ST,2025-10-31 15:06:18.626218
12438,HS553C,145.1,146.0,85,SICL,2025-10-31 15:06:18.626246
12439,HS553C,146.0,146.2,81,ST,2025-10-31 15:06:18.626263
12440,HS553C,146.2,147.15,85,SICL,2025-10-31 15:06:18.626279
12441,HS553C,147.15,147.5,5,CL,2025-10-31 15:06:18.626296
12442,HS553C,147.5,148.0,85,SICL,2025-10-31 15:06:18.626313
12443,HS553C,148.0,148.5,5,CL,2025-10-31 15:06:18.626330
12444,HS553C,148.5,148.9,3,LICL,2025-10-31 15:06:18.626346
12445,HS553C,148.9,150.7,5,CL,2025-10-31 15:06:18.626363
12446,HS553C,150.7,151.9,2,CLLI,2025-10-31 15:06:18.626380
12447,HS553C,151.9,153.3,5,CL,2025-10-31 15:06:18.626396
12448,HS553C,153.3,153.5,3,LICL,2025-10-31 15:06:18.626413
12449,HS553C,153.5,154.0,3,LICL,2025-10-31 15:06:18.626429
12450,HS553C,154.0,154.85,5,CL,2025-10-31 15:06:18.626446
12451,HS553C,154.85,155.5,2,CLLI,2025-10-31 15:06:18.626462
12452,HS553C,155.5,155.7,5,CL,2025-10-31 15:06:18.626479
12453,HS553C,155.7,155.8,3,LICL,2025-10-31 15:06:18.626496
12454,HS553C,155.8,156.0,5,CL,2025-10-31 15:06:18.626513
12455,HS553C,156.0,156.45,3,LICL,2025-10-31 15:06:18.626529
12456,HS553C,156.45,156.5,2,CLLI,2025-10-31 15:06:18.626545
12457,HS553C,156.5,156.75,85,SICL,2025-10-31 15:06:18.626562
12458,HS553C,156.75,157.8,5,CL,2025-10-31 15:06:18.626578
12459,HS553C,157.8,158.0,81,ST,2025-10-31 15:06:18.626595
12460,HS553C,158.0,159.05,85,SICL,2025-10-31 15:06:18.626611
12461,HS553C,159.05,159.35,85,SICL,2025-10-31 15:06:18.626628
12462,HS553C,159.35,160.3,1,LI,2025-10-31 15:06:18.626644
12463,HS553C,160.3,160.6,4,CBCL,2025-10-31 15:06:18.626662
12464,HS553C,160.6,160.9,5,CL,2025-10-31 15:06:18.626678
12465,HS553C,160.9,161.15,2,CLLI,2025-10-31 15:06:18.626695
12466,HS553C,161.15,161.25,4,CBCL,2025-10-31 15:06:18.626712
12467,HS553C,161.25,161.45,2,CLLI,2025-10-31 15:06:18.626728
12468,HS553C,161.45,161.65,5,CL,2025-10-31 15:06:18.626745
12469,HS553C,161.65,161.95,1,LI,2025-10-31 15:06:18.626761
12470,HS553C,161.95,162.2,5,CL,2025-10-31 15:06:18.626778
12471,HS553C,162.2,162.4,1,LI,2025-10-31 15:06:18.626794
12472,HS553C,162.4,163.4,1,LI,2025-10-31 15:06:18.626811
12473,HS553C,163.4,164.6,1,LI,2025-10-31 15:06:18.626827
12474,HS553C,164.6,165.7,1,LI,2025-10-31 15:06:18.626843
12475,HS553C,165.7,166.0,5,CL,2025-10-31 15:06:18.626860
12476,HS553C,166.0,166.25,1,LI,2025-10-31 15:06:18.626876
12477,HS553C,166.25,166.45,5,CL,2025-10-31 15:06:18.626893
12478,HS553C,166.45,166.75,3,LICL,2025-10-31 15:06:18.626909
12479,HS553C,166.75,166.9,5,CL,2025-10-31 15:06:18.626926
12480,HS553C,166.9,167.2,3,LICL,2025-10-31 15:06:18.626942
12481,HS553C,167.2,168.6,1,LI,2025-10-31 15:06:18.626958
12482,HS553C,168.6,169.1,3,LICL,2025-10-31 15:06:18.626975
12483,HS553C,169.1,169.5,5,CL,2025-10-31 15:06:18.627015
12484,HS553C,169.5,171.5,1,LI,2025-10-31 15:06:18.627032
12485,HS553C,171.5,172.5,1,LI,2025-10-31 15:06:18.627049
12486,HS553C,172.5,172.8,1,LI,2025-10-31 15:06:18.627065
12487,HS553C,172.8,173.5,1,LI,2025-10-31 15:06:18.627082
12488,HS553C,173.5,175.0,1,LI,2025-10-31 15:06:18.627098
12489,HS553C,175.0,175.5,1,LI,2025-10-31 15:06:18.627115
12490,HS553C,175.5,177.5,1,LI,2025-10-31 15:06:18.627131
12491,HS553C,177.5,178.1,1,LI,2025-10-31 15:06:18.627148
12492,HS553C,178.1,179.1,1,LI,2025-10-31 15:06:18.627164
12493,HS553C,179.1,179.4,1,LI,2025-10-31 15:06:18.627193
12494,HS553C,179.4,179.5,1,LI,2025-10-31 15:06:18.627223
12495,HS553C,179.5,181.5,1,LI,2025-10-31 15:06:18.627240
12496,HS553C,181.5,181.7,1,LI,2025-10-31 15:06:18.627256
12497,HS553C,181.7,182.3,1,LI,2025-10-31 15:06:18.627273
12498,HS553C,182.3,182.4,1,LI,2025-10-31 15:06:18.627289
12499,HS553C,182.4,183.5,1,LI,2025-10-31 15:06:18.627306
12500,HS553C,183.5,185.0,1,LI,2025-10-31 15:06:18.627322
12501,HS553C,185.0,185.2,1,LI,2025-10-31 15:06:18.627339
12502,HS553C,185.2,185.5,1,LI,2025-10-31 15:06:18.627355
12503,HS553C,185.5,185.95,1,LI,2025-10-31 15:06:18.627372
12504,HS553C,185.95,186.7,5,CL,2025-10-31 15:06:18.627390
12505,HS553C,186.7,187.0,3,LICL,2025-10-31 15:06:18.627407
12506,HS553C,187.0,187.5,5,CL,2025-10-31 15:06:18.627423
12507,HS553C,187.5,187.65,3,LICL,2025-10-31 15:06:18.627440
12508,HS553C,187.65,188.2,5,CL,2025-10-31 15:06:18.627456
12509,HS553C,188.2,188.5,4,CBCL,2025-10-31 15:06:18.627473
12510,HS553C,188.5,188.85,5,CL,2025-10-31 15:06:18.627489
12511,HS553C,188.85,189.1,1,LI,2025-10-31 15:06:18.627505
12512,HS553C,189.1,190.0,1,LI,2025-10-31 15:06:18.627522
12513,HS553C,190.0,190.65,1,LI,2025-10-31 15:06:18.627539
12514,HS553C,190.65,192.1,1,LI,2025-10-31 15:06:18.627555
12515,HS553C,192.1,192.45,1,LI,2025-10-31 15:06:18.627571
12516,HS553C,192.45,193.2,1,LI,2025-10-31 15:06:18.627588
12517,HS553C,193.2,193.55,5,CL,2025-10-31 15:06:18.627604
12518,HS553C,193.55,193.95,1,LI,2025-10-31 15:06:18.627621
12519,HS553C,193.95,195.75,1,LI,2025-10-31 15:06:18.627637
12520,HS553C,195.75,196.0,1,LI,2025-10-31 15:06:18.627654
12521,HS553C,196.0,196.3,1,LI,2025-10-31 15:06:18.627670
12522,HS553C,196.3,196.5,1,LI,2025-10-31 15:06:18.627686
12523,HS553C,196.5,197.75,1,LI,2025-10-31 15:06:18.627765
12524,HS553C,197.75,199.55,1,LI,2025-10-31 15:06:18.627782
12525,HS553C,199.55,200.3,1,LI,2025-10-31 15:06:18.627798
12526,HS553C,200.3,200.5,4,CBCL,2025-10-31 15:06:18.627815
12527,HS553C,200.5,201.45,1,LI,2025-10-31 15:06:18.627833
12528,HS553C,201.45,201.65,3,LICL,2025-10-31 15:06:18.627850
12529,HS553C,201.65,201.8,1,LI,2025-10-31 15:06:18.627868
12530,HS553C,201.8,202.35,1,LI,2025-10-31 15:06:18.627886
12531,HS553C,202.35,203.35,1,LI,2025-10-31 15:06:18.627902
12532,HS553C,203.35,204.0,1,LI,2025-10-31 15:06:18.627919
12533,HS553C,204.0,204.4,81,ST,2025-10-31 15:06:18.627936
12534,HS553C,204.4,205.1,1,LI,2025-10-31 15:06:18.627952
12535,HS553C,205.1,206.4,1,LI,2025-10-31 15:06:18.627969
12536,HS553C,206.4,206.6,2,CLLI,2025-10-31 15:06:18.627985
12537,HS553C,206.6,206.8,2,CLLI,2025-10-31 15:06:18.628002
12538,HS553C,206.8,207.1,2,CLLI,2025-10-31 15:06:18.628018
12539,HS553C,207.1,208.1,2,CLLI,2025-10-31 15:06:18.628035
12540,HS553C,208.1,208.5,5,CL,2025-10-31 15:06:18.628051
12541,HS553C,208.5,210.4,1,LI,2025-10-31 15:06:18.628067
12542,HS553C,210.4,212.3,3,LICL,2025-10-31 15:06:18.628084
12543,HS553C,212.3,214.25,2,CLLI,2025-10-31 15:06:18.628101
12544,HS553C,214.25,214.6,2,CLLI,2025-10-31 15:06:18.628118
12545,HS553C,214.6,215.1,5,CL,2025-10-31 15:06:18.628146
12546,HS553C,215.1,215.4,5,CL,2025-10-31 15:06:18.628163
12547,HS553C,215.4,215.8,3,LICL,2025-10-31 15:06:18.628179
12548,HS553C,215.8,216.0,4,CBCL,2025-10-31 15:06:18.628196
12549,HS553C,216.0,217.6,3,LICL,2025-10-31 15:06:18.628212
12550,HS553C,217.6,218.05,5,CL,2025-10-31 15:06:18.628228
12551,HS553C,218.05,218.55,2,CLLI,2025-10-31 15:06:18.628245
12552,HS553C,218.55,218.75,4,CBCL,2025-10-31 15:06:18.628261
12553,HS553C,218.75,219.9,2,CLLI,2025-10-31 15:06:18.628277
12554,HS553C,219.9,220.2,2,CLLI,2025-10-31 15:06:18.628294
12555,HS553C,220.2,222.2,2,CLLI,2025-10-31 15:06:18.628310
12556,HS553C,222.2,222.4,5,CL,2025-10-31 15:06:18.628327
12557,HS553C,222.4,224.1,1,LI,2025-10-31 15:06:18.628343
12558,HS553C,224.1,226.1,1,LI,2025-10-31 15:06:18.628359
12559,HS553C,226.1,227.0,1,LI,2025-10-31 15:06:18.628376
12560,HS553C,227.0,227.4,3,LICL,2025-10-31 15:06:18.628392
12561,HS553C,227.4,227.7,1,LI,2025-10-31 15:06:18.628408
12562,HS553C,227.7,228.05,3,LICL,2025-10-31 15:06:18.628426
12563,HS553C,228.05,228.4,1,LI,2025-10-31 15:06:18.628442
12564,HS553C,228.4,228.6,3,LICL,2025-10-31 15:06:18.628458
12565,HS553C,228.6,229.35,2,CLLI,2025-10-31 15:06:18.628475
12566,HS553C,229.35,229.5,11,HB,2025-10-31 15:06:18.628491
12567,HS553C,229.5,229.8,2,CLLI,2025-10-31 15:06:18.628508
12568,HS553C,229.8,230.0,1,LI,2025-10-31 15:06:18.628524
12569,HS553C,230.0,230.25,11,HB,2025-10-31 15:06:18.628540
12570,HS553C,230.25,230.55,1,LI,2025-10-31 15:06:18.628557
12571,HS553C,230.55,232.3,1,LI,2025-10-31 15:06:18.628573
12572,HS553C,232.3,234.3,1,LI,2025-10-31 15:06:18.628590
12573,HS553C,234.3,235.2,1,LI,2025-10-31 15:06:18.628606
12574,HS553C,235.2,235.8,1,LI,2025-10-31 15:06:18.628623
12575,HS553C,235.8,236.3,1,LI,2025-10-31 15:06:18.628639
12576,HS553C,236.3,238.3,1,LI,2025-10-31 15:06:18.628655
12577,HS553C,238.3,240.3,1,LI,2025-10-31 15:06:18.628672
12578,HS553C,240.3,242.3,1,LI,2025-10-31 15:06:18.628689
12579,HS553C,242.3,242.6,3,LICL,2025-10-31 15:06:18.628705
12580,HS553C,242.6,243.4,1,LI,2025-10-31 15:06:18.628721
12581,HS553C,243.4,243.7,1,LI,2025-10-31 15:06:18.628739
12582,HS553C,243.7,244.4,1,LI,2025-10-31 15:06:18.628756
12583,HS553C,244.4,245.2,2,CLLI,2025-10-31 15:06:18.628772
12584,HS553C,245.2,245.4,4,CBCL,2025-10-31 15:06:18.628789
12585,HS553C,245.4,246.5,2,CLLI,2025-10-31 15:06:18.628805
12586,HS553C,246.5,247.6,1,LI,2025-10-31 15:06:18.628821
12587,HS553C,247.6,249.6,1,LI,2025-10-31 15:06:18.628838
12588,HS553C,249.6,251.6,1,LI,2025-10-31 15:06:18.628854
12589,HS553C,251.6,253.6,1,LI,2025-10-31 15:06:18.628871
12590,HS553C,253.6,253.9,5,CL,2025-10-31 15:06:18.628888
12591,HS553C,253.9,254.55,5,CL,2025-10-31 15:06:18.628904
12592,HS553C,254.55,255.3,2,CLLI,2025-10-31 15:06:18.628921
12593,HS553C,255.3,255.7,5,CL,2025-10-31 15:06:18.628937
12594,HS553C,255.7,255.9,1,LI,2025-10-31 15:06:18.628953
12595,HS553C,255.9,256.2,5,CL,2025-10-31 15:06:18.628970
12596,HS553C,256.2,257.2,3,LICL,2025-10-31 15:06:18.628986
12597,HS553C,257.2,257.5,5,CL,2025-10-31 15:06:18.629003
12598,HS553C,257.5,258.2,5,CL,2025-10-31 15:06:18.629019
12599,HS553C,258.2,258.6,3,LICL,2025-10-31 15:06:18.629036
12600,HS553C,258.6,259.1,5,CL,2025-10-31 15:06:18.629052
12601,HS553C,259.1,259.4,3,LICL,2025-10-31 15:06:18.629105
12602,HS553C,259.4,261.0,5,CL,2025-10-31 15:06:18.629122
12603,HS553C,261.0,262.2,85,SICL,2025-10-31 15:06:18.629138
12604,HS553C,262.2,262.4,65,SACL,2025-10-31 15:06:18.629154
12605,HS553C,262.4,262.6,85,SICL,2025-10-31 15:06:18.629171
12606,HS553C,262.6,263.4,5,CL,2025-10-31 15:06:18.629187
12607,HS553C,263.4,263.9,3,LICL,2025-10-31 15:06:18.629203
12608,HS553C,263.9,265.2,5,CL,2025-10-31 15:06:18.629220
12609,HS553C,265.2,265.6,4,CBCL,2025-10-31 15:06:18.629236
12610,HS553C,265.6,266.7,5,CL,2025-10-31 15:06:18.629252
12611,HS553C,266.7,267.7,85,SICL,2025-10-31 15:06:18.629269
12612,HS553C,267.7,269.5,5,CL,2025-10-31 15:06:18.629286
12613,HS553C,269.5,270.3,85,SICL,2025-10-31 15:06:18.629302
12614,HS553C,270.3,272.0,5,CL,2025-10-31 15:06:18.629319
12615,HS553C,740795.756,2181283.625,,,2025-10-31 15:06:18.622509
12616,HS553C,,,,,2025-10-31 15:06:18.622524
12617,HS559C,0.0,1.0,9,SO,2025-10-31 15:06:18.629369
12618,HS559C,1.0,1.95,5,CL,2025-10-31 15:06:18.629386
12619,HS559C,1.95,2.9,5,CL,2025-10-31 15:06:18.629402
12620,HS559C,2.9,3.8,5,CL,2025-10-31 15:06:18.629419
12621,HS559C,3.8,4.45,5,CL,2025-10-31 15:06:18.629436
12622,HS559C,4.45,4.6,5,CL,2025-10-31 15:06:18.629452
12623,HS559C,4.6,4.85,4,CBCL,2025-10-31 15:06:18.629469
12624,HS559C,4.85,5.55,5,CL,2025-10-31 15:06:18.629485
12625,HS559C,5.55,5.7,3,LICL,2025-10-31 15:06:18.629502
12626,HS559C,5.7,5.85,5,CL,2025-10-31 15:06:18.629518
12627,HS559C,5.85,6.0,3,LICL,2025-10-31 15:06:18.629534
12628,HS559C,6.0,7.1,5,CL,2025-10-31 15:06:18.629551
12629,HS559C,7.1,8.15,85,SICL,2025-10-31 15:06:18.629567
12630,HS559C,8.15,8.75,58,CLSI,2025-10-31 15:06:18.629584
12631,HS559C,8.75,10.05,85,SICL,2025-10-31 15:06:18.629600
12632,HS559C,10.05,12.6,85,SICL,2025-10-31 15:06:18.629617
12633,HS559C,12.6,12.8,58,CLSI,2025-10-31 15:06:18.629633
12634,HS559C,12.8,13.05,5,CL,2025-10-31 15:06:18.629650
12635,HS559C,13.05,13.35,58,CLSI,2025-10-31 15:06:18.629666
12636,HS559C,13.35,13.9,4,CBCL,2025-10-31 15:06:18.629683
12637,HS559C,13.9,14.45,5,CL,2025-10-31 15:06:18.629699
12638,HS559C,14.45,14.75,3,LICL,2025-10-31 15:06:18.629715
12639,HS559C,14.75,15.85,5,CL,2025-10-31 15:06:18.629732
12640,HS559C,15.85,16.2,4,CBCL,2025-10-31 15:06:18.629749
12641,HS559C,16.2,16.8,2,CLLI,2025-10-31 15:06:18.629766
12642,HS559C,16.8,17.5,5,CL,2025-10-31 15:06:18.629782
12643,HS559C,17.5,18.1,3,LICL,2025-10-31 15:06:18.629799
12644,HS559C,18.1,19.2,5,CL,2025-10-31 15:06:18.629815
12645,HS559C,19.2,19.85,5,CL,2025-10-31 15:06:18.629831
12646,HS559C,19.85,20.4,5,CL,2025-10-31 15:06:18.629848
12647,HS559C,20.4,21.45,85,SICL,2025-10-31 15:06:18.629864
12648,HS559C,21.45,21.65,58,CLSI,2025-10-31 15:06:18.629881
12649,HS559C,21.65,22.3,5,CL,2025-10-31 15:06:18.629897
12650,HS559C,22.3,22.6,3,LICL,2025-10-31 15:06:18.629914
12651,HS559C,22.6,23.85,85,SICL,2025-10-31 15:06:18.629930
12652,HS559C,23.85,24.7,5,CL,2025-10-31 15:06:18.629947
12653,HS559C,24.7,25.0,3,LICL,2025-10-31 15:06:18.629963
12654,HS559C,25.0,26.6,5,CL,2025-10-31 15:06:18.629980
12655,HS559C,26.6,26.95,85,SICL,2025-10-31 15:06:18.629997
12656,HS559C,26.95,29.1,5,CL,2025-10-31 15:06:18.630013
12657,HS559C,29.1,29.6,5,CL,2025-10-31 15:06:18.630030
12658,HS559C,29.6,29.95,2,CLLI,2025-10-31 15:06:18.630046
12659,HS559C,29.95,30.3,5,CL,2025-10-31 15:06:18.630062
12660,HS559C,30.3,30.55,2,CLLI,2025-10-31 15:06:18.630079
12661,HS559C,30.55,32.0,5,CL,2025-10-31 15:06:18.630096
12662,HS559C,32.0,32.45,4,CBCL,2025-10-31 15:06:18.630112
12663,HS559C,32.45,33.0,5,CL,2025-10-31 15:06:18.630128
12664,HS559C,33.0,34.1,4,CBCL,2025-10-31 15:06:18.630145
12665,HS559C,34.1,35.45,4,CBCL,2025-10-31 15:06:18.630161
12666,HS559C,35.45,36.4,85,SICL,2025-10-31 15:06:18.630178
12667,HS559C,36.4,36.65,5,CL,2025-10-31 15:06:18.630194
12668,HS559C,36.65,37.3,4,CBCL,2025-10-31 15:06:18.630211
12669,HS559C,37.3,39.2,5,CL,2025-10-31 15:06:18.630227
12670,HS559C,39.2,39.6,4,CBCL,2025-10-31 15:06:18.630243
12671,HS559C,39.6,40.15,5,CL,2025-10-31 15:06:18.630260
12672,HS559C,40.15,40.6,4,CBCL,2025-10-31 15:06:18.630277
12673,HS559C,40.6,40.95,3,LICL,2025-10-31 15:06:18.630293
12674,HS559C,40.95,42.4,85,SICL,2025-10-31 15:06:18.630309
12675,HS559C,42.4,42.8,5,CL,2025-10-31 15:06:18.630326
12676,HS559C,42.8,43.5,4,CBCL,2025-10-31 15:06:18.630342
12677,HS559C,43.5,43.75,3,LICL,2025-10-31 15:06:18.630359
12678,HS559C,43.75,44.5,4,CBCL,2025-10-31 15:06:18.630375
12679,HS559C,44.5,45.5,5,CL,2025-10-31 15:06:18.630394
12680,HS559C,45.5,45.8,4,CBCL,2025-10-31 15:06:18.630410
12681,HS559C,45.8,46.4,5,CL,2025-10-31 15:06:18.630426
12682,HS559C,46.4,46.8,4,CBCL,2025-10-31 15:06:18.630443
12683,HS559C,46.8,48.2,5,CL,2025-10-31 15:06:18.630459
12684,HS559C,48.2,48.65,5,CL,2025-10-31 15:06:18.630475
12685,HS559C,48.65,50.4,5,CL,2025-10-31 15:06:18.630509
12686,HS559C,50.4,50.75,85,SICL,2025-10-31 15:06:18.630526
12687,HS559C,50.75,52.85,5,CL,2025-10-31 15:06:18.630542
12688,HS559C,52.85,53.5,5,CL,2025-10-31 15:06:18.630559
12689,HS559C,53.5,54.7,5,CL,2025-10-31 15:06:18.630575
12690,HS559C,54.7,55.35,5,CL,2025-10-31 15:06:18.630592
12691,HS559C,55.35,58.9,85,SICL,2025-10-31 15:06:18.630608
12692,HS559C,58.9,60.3,5,CL,2025-10-31 15:06:18.630625
12693,HS559C,60.3,60.8,4,CBCL,2025-10-31 15:06:18.630641
12694,HS559C,60.8,61.5,85,SICL,2025-10-31 15:06:18.630658
12695,HS559C,61.5,62.1,5,CL,2025-10-31 15:06:18.630674
12696,HS559C,62.1,63.4,5,CL,2025-10-31 15:06:18.630691
12697,HS559C,63.4,63.9,85,SICL,2025-10-31 15:06:18.630708
12698,HS559C,63.9,67.2,5,CL,2025-10-31 15:06:18.630724
12699,HS559C,67.2,67.7,85,SICL,2025-10-31 15:06:18.630742
12700,HS559C,67.7,67.95,58,CLSI,2025-10-31 15:06:18.630759
12701,HS559C,67.95,68.2,85,SICL,2025-10-31 15:06:18.630775
12702,HS559C,68.2,68.3,5,CL,2025-10-31 15:06:18.630792
12703,HS559C,68.3,68.6,3,LICL,2025-10-31 15:06:18.630818
12704,HS559C,68.6,69.5,5,CL,2025-10-31 15:06:18.630835
12705,HS559C,69.5,70.45,85,SICL,2025-10-31 15:06:18.630851
12706,HS559C,70.45,70.7,58,CLSI,2025-10-31 15:06:18.630868
12707,HS559C,70.7,75.0,85,SICL,2025-10-31 15:06:18.630925
12708,HS559C,75.0,75.3,58,CLSI,2025-10-31 15:06:18.631001
12709,HS559C,75.3,76.0,85,SICL,2025-10-31 15:06:18.631029
12710,HS559C,76.0,79.65,5,CL,2025-10-31 15:06:18.631048
12711,HS559C,79.65,81.6,85,SICL,2025-10-31 15:06:18.631066
12712,HS559C,81.6,82.05,5,CL,2025-10-31 15:06:18.631083
12713,HS559C,82.05,83.4,85,SICL,2025-10-31 15:06:18.631100
12714,HS559C,83.4,83.6,5,CL,2025-10-31 15:06:18.631134
12715,HS559C,83.6,83.65,81,ST,2025-10-31 15:06:18.631151
12716,HS559C,83.65,84.7,85,SICL,2025-10-31 15:06:18.631169
12717,HS559C,84.7,85.7,5,CL,2025-10-31 15:06:18.631186
12718,HS559C,85.7,86.1,5,CL,2025-10-31 15:06:18.631256
12719,HS559C,86.1,86.9,5,CL,2025-10-31 15:06:18.631313
12720,HS559C,86.9,87.2,5,CL,2025-10-31 15:06:18.631330
12721,HS559C,87.2,87.95,4,CBCL,2025-10-31 15:06:18.631347
12722,HS559C,87.95,88.5,5,CL,2025-10-31 15:06:18.631364
12723,HS559C,88.5,89.35,4,CBCL,2025-10-31 15:06:18.631381
12724,HS559C,89.35,89.7,5,CL,2025-10-31 15:06:18.631397
12725,HS559C,89.7,89.8,4,CBCL,2025-10-31 15:06:18.631414
12726,HS559C,89.8,90.9,4,CBCL,2025-10-31 15:06:18.631430
12727,HS559C,90.9,91.05,5,CL,2025-10-31 15:06:18.631447
12728,HS559C,91.05,92.0,3,LICL,2025-10-31 15:06:18.631463
12729,HS559C,92.0,92.4,3,LICL,2025-10-31 15:06:18.631481
12730,HS559C,92.4,92.85,3,LICL,2025-10-31 15:06:18.631498
12731,HS559C,92.85,93.4,5,CL,2025-10-31 15:06:18.631515
12732,HS559C,93.4,93.75,3,LICL,2025-10-31 15:06:18.631531
12733,HS559C,93.75,93.9,5,CL,2025-10-31 15:06:18.631548
12734,HS559C,93.9,94.05,5,CL,2025-10-31 15:06:18.631564
12735,HS559C,94.05,95.7,5,CL,2025-10-31 15:06:18.631581
12736,HS559C,95.7,96.4,85,SICL,2025-10-31 15:06:18.631597
12737,HS559C,96.4,97.4,5,CL,2025-10-31 15:06:18.631613
12738,HS559C,97.4,97.7,5,CL,2025-10-31 15:06:18.631631
12739,HS559C,97.7,98.8,3,LICL,2025-10-31 15:06:18.631648
12740,HS559C,98.8,99.0,3,LICL,2025-10-31 15:06:18.631698
12741,HS559C,99.0,99.6,3,LICL,2025-10-31 15:06:18.631766
12742,HS559C,99.6,101.5,3,LICL,2025-10-31 15:06:18.631786
12743,HS559C,101.5,101.75,3,LICL,2025-10-31 15:06:18.631805
12744,HS559C,101.75,102.0,5,CL,2025-10-31 15:06:18.631822
12745,HS559C,102.0,102.3,5,CL,2025-10-31 15:06:18.631840
12746,HS559C,102.3,104.0,3,LICL,2025-10-31 15:06:18.631856
12747,HS559C,104.0,104.3,3,LICL,2025-10-31 15:06:18.631886
12748,HS559C,104.3,104.5,5,CL,2025-10-31 15:06:18.631902
12749,HS559C,104.5,105.0,1,LI,2025-10-31 15:06:18.631919
12750,HS559C,105.0,106.5,1,LI,2025-10-31 15:06:18.631936
12751,HS559C,106.5,106.6,1,LI,2025-10-31 15:06:18.631952
12752,HS559C,106.6,106.8,1,LI,2025-10-31 15:06:18.631969
12753,HS559C,106.8,108.4,1,LI,2025-10-31 15:06:18.631985
12754,HS559C,108.4,108.8,3,LICL,2025-10-31 15:06:18.632002
12755,HS559C,108.8,109.4,5,CL,2025-10-31 15:06:18.632019
12756,HS559C,109.4,110.8,1,LI,2025-10-31 15:06:18.632035
12757,HS559C,110.8,111.0,1,LI,2025-10-31 15:06:18.632054
12758,HS559C,111.0,111.4,1,LI,2025-10-31 15:06:18.632071
12759,HS559C,111.4,111.6,1,LI,2025-10-31 15:06:18.632087
12760,HS559C,111.6,111.65,1,LI,2025-10-31 15:06:18.632104
12761,HS559C,111.65,113.45,1,LI,2025-10-31 15:06:18.632120
12762,HS559C,113.45,113.7,5,CL,2025-10-31 15:06:18.632137
